,LENSID,FLAGTYPE,NIMG,ZLENS,VELDISP,ELLIP,PHIE,GAMMA,PHIG,ZSRC,XSRC,YSRC,MAGI_IN,MAGI,IMSEP,XIMG,YIMG,MAG,DELAY,KAPPA,FSTAR,DD,DDLUM,ABMAG_I,APMAG_I,KCORR,DS,DDS,SIGCRIT,DSLUM,L_I,REFF,REFF_T,weight,ABMAGI_IN
2340,5749735,0,4,0.51,322.1069,0.5410029,-8.321114,0.02519564,-137.4374,1.88,-0.1677271,0.3041009,20.49,19.51571,3.96971,"[0.0242, -2.1431, 1.8261, 0.6126]","[-1.3233, 0.8455, 0.7819, 1.7968]","[-0.9341, 2.4531, 3.7451, -2.4773]","[154.527, 0.0, 64.725, 78.074]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1272.31738,2901.01074,-23.7208214,19.1019268,0.50999999,1736.63,1069.55,0.0,14404.3,0.0,0.0,0.0,1,-25.812460779470904
2341,5229861,0,2,0.492,220.2926,0.3544917,145.6867,0.04198305,97.20673,2.48,-0.04924027,0.3957485,21.87,21.78113,1.911978,"[-0.1049, -0.5094, 0.0, 0.0]","[-0.5396, 1.3291, 0.0, 0.0]","[-1.0853, 2.4183, 0.0, 0.0]","[62.051, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1248.20056,2778.57422,-22.7107182,20.000391,0.492000014,1667.76,1132.61,0.0,20197.2,0.0,0.0,0.0,1,-25.14845584419449
2342,4313080,0,2,0.458,176.1976,0.2900864,53.62208,0.05256178,-85.92075,2.08,-0.0558926,-0.1849773,22.87,21.89297,1.292508,"[-0.2709, -0.0209, 0.0, 0.0]","[-0.8139, 0.4542, 0.0, 0.0]","[2.4593, -5.0828, 0.0, 0.0]","[0.0, 18.256, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1199.85498,2550.6084,-22.0993404,20.3918781,0.458000004,1718.51,1150.53,0.0,16302.5,0.0,0.0,0.0,1,-23.649271048397484
2343,9125121,0,2,0.61,260.6154,0.4020389,19.11958,0.0521235,159.005,1.79,-0.2886708,-0.004280997,22.17,21.27312,2.152248,"[0.6297, -1.4764, 0.0, 0.0]","[-0.559, -0.1157, 0.0, 0.0]","[-2.928, 2.2843, 0.0, 0.0]","[81.389, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1389.46313,3601.62744,-23.2401409,20.1523533,0.610000014,1742.34,940.536,0.0,13562.5,0.0,0.0,0.0,1,-24.101698769963022
2344,1977579,0,2,0.344,166.7247,0.163383,50.57799,0.02601382,6.573644,4.34,0.474843,0.1608254,22.03,23.07285,1.373329,"[1.1229, -0.1675, 0.0, 0.0]","[0.4262, -0.0438, 0.0, 0.0]","[2.0578, -0.3827, 0.0, 0.0]","[0.0, 31.213, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1007.44202,1819.77881,-21.8688774,19.7752151,0.344000012,1384.75,1131.19,0.0,39487.0,0.0,0.0,0.0,1,-26.29627071069825
2345,43536952,0,2,1.184,227.5097,0.3166971,-130.2699,0.04653377,-67.60847,3.34,0.01967232,-0.267247,22.37,21.96598,1.355557,"[-0.0755, -0.1425, 0.0, 0.0]","[-0.9711, 0.3828, 0.0, 0.0]","[2.615, -1.4508, 0.0, 0.0]","[0.0, 88.704, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1707.1637,8142.92529,-23.3142796,22.4236221,1.18400002,1535.28,676.188,0.0,28917.9,0.0,0.0,0.0,1,-26.119833777855494
2346,22516616,0,2,0.882,283.7919,0.1321505,169.124,0.02891311,-179.136,1.61,-0.1392742,0.03669589,23.25,21.80003,1.665966,"[-0.9836, 0.5866, 0.0, 0.0]","[0.1824, -0.3743, 0.0, 0.0]","[3.8018, -10.6036, 0.0, 0.0]","[0.0, 59.678, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1597.55444,5658.41602,-23.6676197,20.9778538,0.882000029,1747.5,595.545,0.0,11904.1,0.0,0.0,0.0,1,-23.010482861468095
2347,112927229,0,2,1.934,208.4491,0.3089584,-56.73182,0.01854343,125.8314,3.4,-0.07497188,0.007123437,23.11,22.63179,0.5704727,"[0.2134, -0.3381, 0.0, 0.0]","[0.0593, 0.2052, 0.0, 0.0]","[-1.5534, 3.1653, 0.0, 0.0]","[30.19, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1732.45312,14913.5732,-23.6472588,24.1546497,1.93400002,1525.82,370.59,0.0,29539.9,0.0,0.0,0.0,1,-26.176045123911194
2348,35486138,0,2,1.078,173.3804,0.3519002,-75.80619,0.0491977,149.2209,3.26,-0.253207,-0.03336245,21.05,22.23966,0.7852993,"[-0.6551, 0.1271, 0.0, 0.0]","[0.0938, 0.0241, 0.0, 0.0]","[3.2826, -0.3343, 0.0, 0.0]","[0.0, 41.277, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1679.11487,7250.55957,-22.5220604,22.8577957,1.07799995,1547.87,728.809,0.0,28090.1,0.0,0.0,0.0,1,-27.270766376404982
2349,596916,0,2,0.224,239.8833,0.3665656,-163.8202,0.02852303,-146.6443,0.73,-0.1964764,-0.1817436,23.81,23.02882,2.069859,"[-1.2619, 0.1397, 0.0, 0.0]","[-0.7187, 0.8044, 0.0, 0.0]","[2.4569, -2.0534, 0.0, 0.0]","[0.0, 26.332, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",742.820984,1112.87659,-22.7332001,17.7230358,0.224000007,1498.25,972.693,0.0,4484.11,0.0,0.0,0.0,1,-19.672381295801852
2350,22989476,0,2,0.89,345.1437,0.4230103,119.381,0.03812944,-68.77155,2.23,0.1538996,-0.849686,20.83,20.48844,3.375819,"[0.8015, 0.1302, 0.0, 0.0]","[-2.52, 0.7884, 0.0, 0.0]","[1.8105, -1.3697, 0.0, 0.0]","[0.0, 562.385, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1601.79285,5721.76416,-24.1870193,20.4906292,0.889999986,1701.2,763.932,0.0,17748.4,0.0,0.0,0.0,1,-26.30579602577498
2351,10214812,0,2,0.638,190.9853,0.2961245,-47.20023,0.120197,94.6805,1.81,0.02519724,-0.1494523,22.99,22.10839,1.178965,"[0.2156, 0.2032, 0.0, 0.0]","[-0.793, 0.3859, 0.0, 0.0]","[2.2524, -2.4889, 0.0, 0.0]","[0.0, 25.264, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1417.67444,3803.68286,-22.4457397,21.0932827,0.638000011,1741.22,914.832,0.0,13748.8,0.0,0.0,0.0,1,-23.33932398324201
2352,59508508,0,2,1.376,270.3958,0.3742122,-144.356,0.08175009,-83.10986,4.39,-0.1235847,-0.3704765,23.53,22.81892,2.00537,"[-0.54, -0.016, 0.0, 0.0]","[-1.3294, 0.6063, 0.0, 0.0]","[2.3003, -1.925, 0.0, 0.0]","[0.0, 208.602, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1737.05872,9806.34961,-23.9112797,22.4222565,1.37600005,1377.66,611.935,0.0,40023.9,0.0,0.0,0.0,1,-25.85759707394422
2353,18181319,0,2,0.806,225.4239,0.2791373,141.901,0.06796769,-142.5761,2.22,-0.1957129,-0.07881413,22.63,21.82932,1.474801,"[-0.9442, 0.4325, 0.0, 0.0]","[-0.233, 0.2959, 0.0, 0.0]","[3.7334, -2.0906, 0.0, 0.0]","[0.0, 50.667, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1552.58081,5063.95361,-23.0066185,21.3218307,0.805999994,1702.46,831.669,0.0,17651.8,0.0,0.0,0.0,1,-24.409944984604635
2354,6166195,0,2,0.524,226.9865,0.03761484,-130.7867,0.06923286,54.86087,3.47,0.1386354,0.1249798,22.45,21.0352,2.211093,"[-0.874, 0.8994, 0.0, 0.0]","[-0.304, 1.0166, 0.0, 0.0]","[-7.8017, 3.6806, 0.0, 0.0]","[33.336, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1290.3905,2997.02979,-22.8132381,20.0942173,0.523999989,1514.87,1074.92,0.0,30268.5,0.0,0.0,0.0,1,-25.47895448594273
2355,35236832,0,2,1.074,294.4422,0.1224244,90.07504,0.04194375,45.70347,2.37,-0.1065233,0.1017884,22.19,20.91377,1.824915,"[0.6758, -0.3956, 0.0, 0.0]","[-0.4401, 1.0372, 0.0, 0.0]","[-3.2396, 7.9653, 0.0, 0.0]","[72.752, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1677.84302,7217.20068,-23.9082603,21.4575825,1.074,1683.11,650.512,0.0,19114.9,0.0,0.0,0.0,1,-25.29086015170153
2356,8966757,0,4,0.606,211.3489,0.1476819,23.95693,0.03903556,84.31284,1.32,0.01884904,0.01983433,25.03,22.25512,1.206762,"[0.4208, 0.1669, -0.39, -0.5397]","[0.4705, -0.5481, -0.4233, 0.1324]","[7.6928, -12.8811, 21.5498, -14.4123]","[0.0, 5.06, 4.489, 4.987]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1385.28674,3572.9812,-22.6875,20.6836548,0.606000006,1730.69,771.741,0.0,9315.27,0.0,0.0,0.0,1,-20.421977242478388
2357,29355040,0,2,0.99,212.8139,0.3464042,108.5856,0.07303854,-74.89393,3.84,0.2208607,-0.4316397,21.73,21.68491,1.613825,"[0.5131, -0.1599, 0.0, 0.0]","[-1.2307, 0.2361, 0.0, 0.0]","[1.6935, -1.0424, 0.0, 0.0]","[0.0, 132.393, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1647.86621,6525.71484,-22.9936199,22.069521,0.99000001,1457.98,780.448,0.0,34154.1,0.0,0.0,0.0,1,-26.927214238300905
2358,38485973,0,4,1.118,261.2161,0.3500417,-152.8623,0.03326506,133.2581,2.35,0.01560216,0.08809298,22.43,20.81903,1.299106,"[0.1445, 0.5865, -0.6855, -0.6081]","[-0.5955, 0.5722, 0.3331, 0.4634]","[-2.3713, 4.4095, 26.3969, -25.3423]","[43.519, 0.0, 17.077, 17.118]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1690.81091,7584.84912,-23.6271782,21.8905563,1.11800003,1685.82,616.822,0.0,18919.1,0.0,0.0,0.0,1,-25.072502393729902
2359,41794942,0,2,1.162,182.81,0.3220253,89.5369,0.0533437,-133.1041,4.35,-0.1132891,0.1066242,23.43,23.23731,0.8885484,"[0.277, -0.2313, 0.0, 0.0]","[-0.1387, 0.5901, 0.0, 0.0]","[-1.1942, 3.2869, 0.0, 0.0]","[31.668, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1702.07642,7955.91992,-22.723978,22.9414749,1.16199994,1383.32,695.487,0.0,39594.1,0.0,0.0,0.0,1,-25.720152318069054
2360,70995667,0,2,1.504,230.1442,0.386741,5.283544,0.01098424,-72.76225,2.51,0.07744359,-0.1977754,21.65,22.52959,0.7294599,"[0.349, -0.0387, 0.0, 0.0]","[-0.4721, 0.1458, 0.0, 0.0]","[3.4685, -0.4448, 0.0, 0.0]","[0.0, 76.218, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1745.6571,10945.2979,-23.5844784,23.1156578,1.50399995,1663.55,418.212,0.0,20495.1,0.0,0.0,0.0,1,-26.412250158369275
2361,2697792,0,2,0.386,121.0598,0.1971409,-157.5707,0.04786659,79.52797,4.09,0.08054245,-0.06936594,23.19,22.78254,0.6456866,"[0.3367, -0.155, 0.0, 0.0]","[-0.2622, 0.1563, 0.0, 0.0]","[7.0816, -1.4554, 0.0, 0.0]","[0.0, 3.569, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1084.2074,2082.7583,-21.0608196,20.9183731,0.386000007,1420.77,1125.54,0.0,36809.5,0.0,0.0,0.0,1,-25.025799598346925
2362,123216141,0,4,2.034,246.0368,0.3385186,151.8886,0.07833579,-66.71667,3.71,-0.07359085,-0.08545908,22.57,20.81433,0.7901027,"[0.0594, -0.4996, 0.1787, -0.3408]","[-0.5414, -0.0634, 0.2265, -0.3688]","[5.0381, 7.2006, -1.0467, -8.7447]","[0.0, 2.012, 55.264, 3.489]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1723.26416,15862.9141,-24.1571388,23.8787766,2.03399992,1477.69,367.63,0.0,32781.2,0.0,0.0,0.0,1,-27.042124157301046
2363,9971735,0,4,0.632,190.5461,0.2903638,110.8541,0.06950918,-65.52295,1.86,0.1504684,0.03637118,21.05,19.54431,0.9802563,"[0.6077, -0.3398, 0.383, 0.4669]","[-0.3571, -0.1113, 0.5268, 0.4456]","[4.002, -0.9659, 22.7861, -23.4368]","[0.0, 20.423, 2.676, 2.687]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1411.7915,3760.19922,-22.4352016,21.0728531,0.632000029,1738.05,932.439,0.0,14216.6,0.0,0.0,0.0,1,-25.345978750140965
2364,48325759,0,2,1.244,196.336,0.007045074,-131.7211,0.03699693,26.52419,2.33,0.1338001,0.06545353,22.69,22.10504,0.7440914,"[-0.1958, 0.472, 0.0, 0.0]","[-0.0945, 0.2337, 0.0, 0.0]","[-1.7139, 2.8918, 0.0, 0.0]","[37.332, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1719.06531,8656.41504,-22.9727192,22.9579716,1.24399996,1688.44,530.003,0.0,18722.9,0.0,0.0,0.0,1,-24.915865548584613
2365,12622888,0,2,0.694,260.6154,0.4025587,111.1113,0.03948838,-108.0844,4.06,0.1721091,-0.7373576,23.11,22.46221,2.843966,"[0.4563, -0.0951, 0.0, 0.0]","[-2.1464, 0.6436, 0.0, 0.0]","[1.8494, -1.816, 0.0, 0.0]","[0.0, 223.89, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1468.80811,4214.94434,-23.3031406,20.5148182,0.694000006,1425.17,933.437,0.0,36489.5,0.0,0.0,0.0,1,-25.39483956827012
2366,60562670,0,4,1.388,260.016,0.288417,53.31759,0.03119186,80.89602,4.19,0.06462835,0.1064667,24.63,22.89432,1.845868,"[0.3423, -0.7558, 0.5285, -0.4064]","[-0.6885, -0.023, 0.9079, -0.6837]","[-4.9462, -5.3732, 3.1177, 9.6804]","[65.269, 64.855, 0.0, 60.887]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1738.20862,9912.21094,-23.8176003,22.5512524,1.38800001,1406.18,606.401,0.0,37877.0,0.0,0.0,0.0,1,-24.649877879734188
2367,25196684,0,2,0.926,226.9865,0.6604528,81.82111,0.02924715,149.8957,3.56,-0.001051058,0.4896903,22.93,22.41868,1.866858,"[0.2346, 0.043, 0.0, 0.0]","[-0.4107, 1.4463, 0.0, 0.0]","[-2.8103, 1.6015, 0.0, 0.0]","[149.785, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1619.84619,6008.78027,-23.1147385,21.7051945,0.925999999,1500.88,816.704,0.0,31208.7,0.0,0.0,0.0,1,-25.46737839141587
2368,12888687,0,2,0.7,207.4914,0.270735,117.5759,0.04218356,104.6564,2.91,0.2394936,0.009888727,23.05,22.98418,1.366377,"[0.8741, -0.4536, 0.0, 0.0]","[-0.4263, -0.1035, 0.0, 0.0]","[3.801, -1.0625, 0.0, 0.0]","[0.0, 41.443, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1473.88208,4259.51953,-22.7096806,21.1371231,0.699999988,1602.94,962.126,0.0,24505.9,0.0,0.0,0.0,1,-24.596353272877025
2369,34089652,0,2,1.058,246.6039,0.1678166,146.0019,0.06225278,-127.9966,3.48,-0.1032389,-0.2917644,23.49,22.89119,1.80972,"[-0.475, 0.2018, 0.0, 0.0]","[-1.1368, 0.5416, 0.0, 0.0]","[3.8755, -1.7359, 0.0, 0.0]","[0.0, 107.391, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1672.71643,7084.56348,-23.431179,21.8783875,1.05799997,1513.27,744.862,0.0,30371.9,0.0,0.0,0.0,1,-24.98035977643113
2370,4992231,0,2,0.484,187.4995,0.3433984,73.53961,0.0394728,-8.26777,3.01,0.2581709,0.1918122,18.93,18.63285,1.451721,"[-0.3859, 0.7651, 0.0, 0.0]","[-0.1487, 0.736, 0.0, 0.0]","[-1.3148, 2.5759, 0.0, 0.0]","[34.174, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1237.17273,2724.5708,-22.2819195,20.3785706,0.483999997,1587.31,1129.46,0.0,25524.1,0.0,0.0,0.0,1,-28.588752184306056
2371,7605264,0,2,0.568,228.0342,0.181534,54.29643,0.03097128,-107.7792,2.29,-0.310104,-0.02446671,23.05,22.63578,1.808347,"[-1.1601, 0.6044, 0.0, 0.0]","[-0.4697, -0.0739, 0.0, 0.0]","[3.66, -1.4645, 0.0, 0.0]","[0.0, 55.177, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1343.53613,3303.25049,-22.8583202,20.304388,0.568000019,1693.71,1053.39,0.0,18332.9,0.0,0.0,0.0,1,-23.834155866554823
2372,15791723,0,2,0.76,275.4229,0.2997082,-74.14085,0.07473487,2.366889,0.98,0.2448483,0.1080798,20.93,22.13668,0.7906209,"[0.643, -0.1021, 0.0, 0.0]","[0.2223, -0.0421, 0.0, 0.0]","[2.943, -0.3291, 0.0, 0.0]","[0.0, 86.787, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1520.93286,4711.2417,-23.4976006,20.6280766,0.75999999,1643.81,291.87,0.0,6444.39,0.0,0.0,0.0,1,-23.87590906534263
2373,18740168,0,2,0.816,285.7591,0.4363861,-11.62649,0.09990963,43.30034,1.83,0.3936458,0.4742881,22.09,23.01393,2.102586,"[1.4313, -0.1611, 0.0, 0.0]","[1.0555, -0.3175, 0.0, 0.0]","[2.0394, -0.427, 0.0, 0.0]","[0.0, 249.116, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1558.99927,5141.35498,-23.63624,20.7351494,0.815999985,1740.0,739.593,0.0,13935.5,0.0,0.0,0.0,1,-24.44661276318
2374,12875848,0,4,0.7,187.0682,0.4037407,6.882398,0.0942384,-152.7062,2.78,-0.08653604,0.07438294,21.03,20.08423,1.36469,"[0.1564, -0.7811, 0.512, 0.0333]","[-0.387, -0.0155, 0.4207, 0.5943]","[-1.0325, 2.3895, 3.7376, -2.7354]","[22.273, 0.0, 10.06, 11.847]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1473.88208,4259.51953,-22.4378796,21.4089241,0.699999988,1623.15,960.293,0.0,23192.2,0.0,0.0,0.0,1,-26.49670972570095
2375,4629157,0,2,0.47,243.2204,0.0570698,-108.8712,0.05788434,160.9608,1.97,0.2205572,-0.1821202,24.69,23.29041,2.346122,"[1.2368, -0.6298, 0.0, 0.0]","[-0.817, 0.6043, 0.0, 0.0]","[3.959, -3.6294, 0.0, 0.0]","[0.0, 50.643, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1217.34875,2630.56909,-22.9539394,19.6163082,0.469999999,1729.3,1126.77,0.0,15254.0,0.0,0.0,0.0,1,-21.69691870926348
2376,4360851,0,2,0.46,181.9701,0.2389654,-96.14325,0.09485956,24.67287,1.54,0.137822,-0.2650092,21.87,22.16383,1.078388,"[0.2309, -0.1565, 0.0, 0.0]","[-0.7883, 0.2181, 0.0, 0.0]","[3.4601, -0.7629, 0.0, 0.0]","[0.0, 26.043, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1202.81226,2563.91479,-22.1854,20.3191166,0.460000008,1746.75,1055.37,0.0,11269.3,0.0,0.0,0.0,1,-23.849484709979027
2377,63577069,0,2,1.422,296.4831,0.09509519,95.11456,0.03648039,39.63447,1.66,-0.03213412,-0.0474461,24.67,23.16746,0.5005401,"[-0.1679, 0.1222, 0.0, 0.0]","[-0.2602, 0.1477, 0.0, 0.0]","[3.9904, -4.5687, 0.0, 0.0]","[0.0, 35.878, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1741.05103,10213.1514,-24.1873798,22.2804184,1.42200005,1746.99,161.719,0.0,12361.0,0.0,0.0,0.0,1,-22.212268082127373
2378,82634858,0,2,1.628,205.5891,0.411653,-129.9391,0.042755,-60.25586,3.58,-0.06502169,-0.02338364,23.29,22.43468,0.7139475,"[-0.3626, 0.3148, 0.0, 0.0]","[-0.3259, -0.1004, 0.0, 0.0]","[3.1976, -2.1985, 0.0, 0.0]","[0.0, 26.435, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.41406,12068.3125,-23.3815193,23.6547127,1.62800002,1497.77,495.109,0.0,31417.8,0.0,0.0,0.0,1,-25.82387887366115
2379,55024287,0,2,1.324,244.3431,0.4172139,51.66117,0.05419624,-32.43992,1.8,0.09446056,0.0132729,22.87,22.37956,0.588337,"[-0.2026, 0.378, 0.0, 0.0]","[0.055, 0.1501, 0.0, 0.0]","[-1.571, 2.9044, 0.0, 0.0]","[39.692, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1731.18469,9350.08594,-23.6065197,22.571558,1.324,1741.78,304.9,0.0,13655.6,0.0,0.0,0.0,1,-24.13055393466893
2380,38473332,0,2,1.118,237.684,0.1469673,34.27333,0.02780111,91.3237,2.43,0.1590359,0.001853268,23.63,22.60285,1.21797,"[-0.4549, 0.7604, 0.0, 0.0]","[0.0771, 0.1577, 0.0, 0.0]","[-2.5755, 4.6574, 0.0, 0.0]","[52.152, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1690.81091,7584.84912,-23.3795395,22.138195,1.11800003,1674.88,630.815,0.0,19704.8,0.0,0.0,0.0,1,-23.96086018608495
2381,10222558,0,2,0.638,207.0141,0.09360981,-17.71182,0.06942564,87.36871,2.69,0.1041719,0.1022312,23.69,22.35519,1.531418,"[-0.4929, 0.455, 0.0, 0.0]","[-0.3754, 0.8274, 0.0, 0.0]","[-3.4192, 5.8454, 0.0, 0.0]","[23.971, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1417.67444,3803.68286,-22.6571388,20.8818836,0.638000011,1636.87,1007.56,0.0,22287.8,0.0,0.0,0.0,1,-23.68833602073763
2382,82803391,0,2,1.63,202.7683,0.3228218,-119.5562,0.09779403,-59.71898,2.44,0.03478687,0.1404148,20.89,20.68375,0.5225288,"[-0.0228, 0.0488, 0.0, 0.0]","[-0.111, 0.4066, 0.0, 0.0]","[-1.2092, 2.0502, 0.0, 0.0]","[47.127, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1747.41272,12086.6807,-23.3467808,23.6947517,1.63,1673.45,337.496,0.0,19802.9,0.0,0.0,0.0,1,-27.223643971957596
2383,13513838,0,2,0.714,169.0441,0.46812,2.552733,0.03700647,-41.8303,2.84,0.2192671,-0.2068389,21.61,22.39923,0.9912481,"[0.7252, -0.0857, 0.0, 0.0]","[-0.4131, 0.157, 0.0, 0.0]","[1.9126, -0.4834, 0.0, 0.0]","[0.0, 37.928, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1485.48267,4364.04492,-22.1826191,21.7308273,0.713999987,1613.89,950.838,0.0,23797.8,0.0,0.0,0.0,1,-25.986684038664436
2384,19002040,0,2,0.822,140.9289,0.562711,178.6004,0.05849445,82.37645,2.8,0.2258389,0.08072894,21.61,22.18342,0.6563191,"[0.5432, -0.0778, 0.0, 0.0]","[0.1546, -0.0578, 0.0, 0.0]","[1.7175, -0.5897, 0.0, 0.0]","[0.0, 23.353, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1562.78064,5187.93848,-21.7864609,22.6105137,0.822000027,1620.04,870.723,0.0,23393.4,0.0,0.0,0.0,1,-26.05746676108393
2385,46207392,0,2,1.218,181.5516,0.6246314,106.7673,0.05965473,-172.0875,3.25,0.2184635,-0.2797538,20.69,21.65857,0.8853095,"[0.4467, -0.0812, 0.0, 0.0]","[-0.6571, 0.0536, 0.0, 0.0]","[1.5919, -0.4098, 0.0, 0.0]","[0.0, 79.643, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1714.25903,8433.33789,-22.74786,23.1001377,1.21800005,1549.43,654.79,0.0,27986.6,0.0,0.0,0.0,1,-27.762750753311774
2386,4682322,0,2,0.472,244.3431,0.1817419,16.21958,0.04538178,60.62406,2.27,-0.2417511,-0.09108196,23.45,22.11786,2.409843,"[-1.3275, 0.949, 0.0, 0.0]","[-0.7019, 0.0886, 0.0, 0.0]","[3.4108, -6.6312, 0.0, 0.0]","[0.0, 46.72, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1220.21741,2643.94751,-22.9675198,19.6157455,0.472000003,1696.29,1147.01,0.0,18138.3,0.0,0.0,0.0,1,-23.314982906362246
2387,33023067,0,2,1.044,157.0363,0.3842905,20.23083,0.02178491,-162.2198,2.03,0.08830515,0.03168327,23.23,22.42068,0.5521384,"[-0.1709, 0.3501, 0.0, 0.0]","[-0.0571, 0.1257, 0.0, 0.0]","[-11.8168, 2.1073, 0.0, 0.0]","[13.916, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1668.01025,6968.84082,-22.2368393,23.0229645,1.04400003,1723.68,598.457,0.0,15824.9,0.0,0.0,0.0,1,-23.81070490161903
2388,7666805,0,2,0.57,210.3778,0.1146603,10.45656,0.03775688,115.7864,3.7,0.4370838,-0.08564718,23.37,23.21835,1.819366,"[1.3114, -0.4571, 0.0, 0.0]","[-0.3288, 0.0984, 0.0, 0.0]","[2.8389, -1.1499, 0.0, 0.0]","[0.0, 67.177, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",1345.83398,3317.34595,-22.6484203,20.5255337,0.569999993,1479.29,1029.73,0.0,32677.5,0.0,0.0,0.0,1,-24.771244109637273
